file,date,source,num_sents,num_words,num_unique_words,emo,emo_list,fear,anger,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B1050AEB0>,,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B1050AF10>,,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B1050AD60>,,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B1050A610>,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B104F5310>,,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B104F5160>,,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B104F5E50>,,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B104F59A0>,,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B10500F10>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B10500520>,,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B105009A0>,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B104F8F70>,,0.0,0.0,0.15,0.1,0.3,0.0,0.0,0.0,0.2,0.25
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B104F8FD0>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B104F8E50>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B104F8610>,,0.07692307692307693,0.0,0.07692307692307693,0.0,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.0,0.07692307692307693,0.15384615384615385
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B104F1340>,,0.13043478260869565,0.0,0.13043478260869565,0.043478260869565216,0.2608695652173913,0.17391304347826086,0.0,0.0,0.13043478260869565,0.13043478260869565
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B104F1310>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A67910>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A67370>,,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A60220>,,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029B223257C0>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A512B0>,,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A515E0>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A51550>,,0.25,0.0,0.125,0.0,0.25,0.125,0.0,0.0,0.125,0.125
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A51880>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A518E0>,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A51100>,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A51760>,,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.2
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A4C3A0>,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A4CBB0>,,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A4C220>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A4C370>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A57370>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A57FA0>,,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.125,0.125
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A57760>,,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A6CA00>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A6CA30>,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A6CFD0>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A6C190>,,0.125,0.0,0.25,0.0,0.25,0.0,0.125,0.0,0.125,0.125
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A6C430>,,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A66E50>,,0.375,0.125,0.0,0.0,0.125,0.375,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A66490>,,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A66970>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A43A30>,,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A43E20>,,0.0,0.0,0.25,0.125,0.125,0.125,0.0,0.0,0.125,0.25
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A43070>,,0.0,0.0,0.25,0.125,0.125,0.125,0.0,0.0,0.125,0.25
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029AD0A435B0>,,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC781A30>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC781BE0>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC781D90>,,0.05128205128205128,0.02564102564102564,0.1794871794871795,0.1794871794871795,0.1794871794871795,0.02564102564102564,0.02564102564102564,0.0,0.1794871794871795,0.15384615384615385
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC7812E0>,,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC781670>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC786730>,,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC786C70>,,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC7869D0>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC767AF0>,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC767AC0>,,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC767940>,,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.09523809523809523
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC767FA0>,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC792370>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC792760>,,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.10526315789473684,0.15789473684210525
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC792C70>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC792160>,,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
./Top10/2004-07-28-DNCSpeech.txt,2004-07-28,oba,107,2463,891,<nrclex.NRCLex object at 0x0000029ADC792340>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2008-03-18-barackobamaperfectunion.txt,2008-03-18,oba,201,5411,1536,<nrclex.NRCLex object at 0x0000029ADC779340>,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./Top10/2008-03-18-barackobamaperfectunion.txt,2008-03-18,oba,201,5411,1536,<nrclex.NRCLex object at 0x0000029ADC793A30>,,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
./Top10/2008-03-18-barackobamaperfectunion.txt,2008-03-18,oba,201,5411,1536,<nrclex.NRCLex object at 0x0000029ADC793B20>,,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0
./Top10/2008-03-18-barackobamaperfectunion.txt,2008-03-18,oba,201,5411,1536,<nrclex.NRCLex object at 0x0000029ADC793E80>,,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
./Top10/2008-03-18-barackobamaperfectunion.txt,2008-03-18,oba,201,5411,1536,<nrclex.NRCLex object at 0x0000029ADC793EB0>,,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2
./Top10/2008-03-18-barackobamaperfectunion.txt,2008-03-18,oba,201,5411,1536,<nrclex.NRCLex object at 0x0000029ADC7938B0>,,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.09523809523809523
./Top10/2008-03-18-barackobamaperfectunion.txt,2008-03-18,oba,201,5411,1536,<nrclex.NRCLex object at 0x0000029ADC793BE0>,,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
./Top10/2008-03-18-barackobamaperfectunion.txt,2008-03-18,oba,201,5411,1536,<nrclex.NRCLex object at 0x0000029ADC770970>,,0.11538461538461539,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.0,0.038461538461538464
./Top10/2008-03-18-barackobamaperfectunion.txt,2008-03-18,oba,201,5411,1536,<nrclex.NRCLex object at 0x0000029ADC770940>,,0.0625,0.0625,0.1875,0.0625,0.25,0.0625,0.0625,0.0625,0.0625,0.125
./Top10/2008-03-18-barackobamaperfectunion.txt,2008-03-18,oba,201,5411,1536,<nrclex.NRCLex object at 0x0000029ADC7701C0>,,0.125,0.125,0.125,0.0,0.25,0.25,0.125,0.0,0.0,0.0
